timestamp,symbol,strike,type,ltp,delta,iv,theta,vega,gamma
2026-06-10 09:44:20.896,NIFTY2661623250CE,23250.0000,CALL,254.6000,0.6129,0.1543,-17.2412,11.4630,0.0008
2026-06-10 09:44:20.896,NIFTY2661623250PE,23250.0000,PUT,136.2000,-0.3921,0.1623,-13.9077,11.5055,0.0008
2026-06-10 09:44:20.896,NIFTY2661623200CE,23200.0000,CALL,287.4000,0.6526,0.1557,-17.0094,11.0595,0.0008
2026-06-10 09:44:20.896,NIFTY2661623200PE,23200.0000,PUT,118.3500,-0.3539,0.1633,-13.6633,11.1340,0.0008
2026-06-10 09:44:20.896,NIFTY2661623300CE,23300.0000,CALL,225.5000,0.5707,0.1543,-17.4550,11.7565,0.0008
2026-06-10 09:44:20.896,NIFTY2661623300PE,23300.0000,PUT,155.9000,-0.4319,0.1612,-13.9895,11.7703,0.0008
2026-06-10 09:44:20.896,NIFTY2661623150CE,23150.0000,CALL,321.3500,0.6909,0.1564,-16.5622,10.5497,0.0008
2026-06-10 09:44:20.896,NIFTY2661623150PE,23150.0000,PUT,102.1000,-0.3171,0.1642,-13.2550,10.6669,0.0007
2026-06-10 09:44:20.896,NIFTY2661623350CE,23350.0000,CALL,197.8000,0.5280,0.1538,-17.4320,11.9154,0.0009
2026-06-10 09:44:20.896,NIFTY2661623350PE,23350.0000,PUT,178.1000,-0.4729,0.1605,-13.9453,11.9172,0.0008
2026-06-10 09:44:20.896,NIFTY2661623100CE,23100.0000,CALL,356.4000,0.7279,0.1563,-15.9098,9.9385,0.0007
2026-06-10 09:44:20.896,NIFTY2661623100PE,23100.0000,PUT,88.1000,-0.2830,0.1655,-12.7745,10.1301,0.0007
2026-06-10 09:44:20.896,NIFTY2661623400CE,23400.0000,CALL,171.4500,0.4845,0.1526,-17.1610,11.9358,0.0009
2026-06-10 09:44:20.896,NIFTY2661623400PE,23400.0000,PUT,202.0500,-0.5144,0.1596,-13.7018,11.9369,0.0008
2026-06-10 09:44:20.896,NIFTY2661623450CE,23450.0000,CALL,148.0000,0.4409,0.1520,-16.7686,11.8136,0.0009
2026-06-10 09:44:20.896,NIFTY2661623450PE,23450.0000,PUT,229.0000,-0.5559,0.1595,-13.3628,11.8272,0.0008
2026-06-10 09:44:20.896,NIFTY2661623500CE,23500.0000,CALL,126.4000,0.3976,0.1511,-16.1718,11.5492,0.0009
2026-06-10 09:44:20.896,NIFTY2661623500PE,23500.0000,PUT,257.3500,-0.5972,0.1587,-12.7993,11.5885,0.0008
2026-06-10 09:44:20.896,NIFTY2661623550CE,23550.0000,CALL,107.1500,0.3553,0.1504,-15.4295,11.1499,0.0008
2026-06-10 09:44:20.896,NIFTY2661623550PE,23550.0000,PUT,287.7500,-0.6377,0.1580,-12.0787,11.2264,0.0008
2026-06-10 09:44:20.896,NIFTY2661623600CE,23600.0000,CALL,90.1500,0.3145,0.1498,-14.5597,10.6294,0.0008
2026-06-10 09:44:20.896,NIFTY2661623600PE,23600.0000,PUT,321.2500,-0.6758,0.1583,-11.3327,10.7651,0.0008
2026-06-10 09:44:26.123,NIFTY2661623250CE,23250.0000,CALL,256.6000,0.6121,0.1559,-17.4009,11.4704,0.0008
2026-06-10 09:44:26.123,NIFTY2661623250PE,23250.0000,PUT,135.2500,-0.3915,0.1616,-13.8325,11.5004,0.0008
2026-06-10 09:44:26.123,NIFTY2661623200CE,23200.0000,CALL,288.8000,0.6518,0.1568,-17.1211,11.0688,0.0008
2026-06-10 09:44:26.123,NIFTY2661623200PE,23200.0000,PUT,117.8000,-0.3533,0.1629,-13.6192,11.1282,0.0008
2026-06-10 09:44:26.123,NIFTY2661623300CE,23300.0000,CALL,226.8000,0.5706,0.1553,-17.5519,11.7576,0.0008
2026-06-10 09:44:26.123,NIFTY2661623300PE,23300.0000,PUT,155.7500,-0.4317,0.1612,-13.9855,11.7693,0.0008
2026-06-10 09:44:26.123,NIFTY2661623150CE,23150.0000,CALL,322.4500,0.6901,0.1572,-16.6510,10.5610,0.0007
2026-06-10 09:44:26.123,NIFTY2661623150PE,23150.0000,PUT,101.7000,-0.3167,0.1639,-13.2211,10.6602,0.0007
2026-06-10 09:44:26.123,NIFTY2661623350CE,23350.0000,CALL,198.8000,0.5281,0.1545,-17.5045,11.9153,0.0009
2026-06-10 09:44:26.123,NIFTY2661623350PE,23350.0000,PUT,177.0000,-0.4726,0.1597,-13.8642,11.9167,0.0008
2026-06-10 09:44:26.123,NIFTY2661623100CE,23100.0000,CALL,357.9000,0.7264,0.1576,-16.0481,9.9651,0.0007
2026-06-10 09:44:26.123,NIFTY2661623100PE,23100.0000,PUT,87.7000,-0.2824,0.1651,-12.7367,10.1209,0.0007
2026-06-10 09:44:26.123,NIFTY2661623400CE,23400.0000,CALL,172.5500,0.4849,0.1534,-17.2445,11.9363,0.0009
2026-06-10 09:44:26.123,NIFTY2661623400PE,23400.0000,PUT,201.2000,-0.5143,0.1590,-13.6426,11.9372,0.0008
2026-06-10 09:44:26.123,NIFTY2661623450CE,23450.0000,CALL,149.0000,0.4415,0.1527,-16.8480,11.8162,0.0009
2026-06-10 09:44:26.123,NIFTY2661623450PE,23450.0000,PUT,227.9000,-0.5561,0.1586,-13.2819,11.8268,0.0008
2026-06-10 09:44:26.123,NIFTY2661623500CE,23500.0000,CALL,127.3000,0.3983,0.1518,-16.2483,11.5548,0.0008
2026-06-10 09:44:26.123,NIFTY2661623500PE,23500.0000,PUT,256.6500,-0.5973,0.1583,-12.7522,11.5879,0.0008
2026-06-10 09:44:26.123,NIFTY2661623550CE,23550.0000,CALL,107.9000,0.3561,0.1510,-15.4986,11.1586,0.0008
2026-06-10 09:44:26.123,NIFTY2661623550PE,23550.0000,PUT,286.9500,-0.6380,0.1574,-12.0200,11.2232,0.0008
2026-06-10 09:44:26.123,NIFTY2661623600CE,23600.0000,CALL,90.6500,0.3152,0.1502,-14.6097,10.6391,0.0008
2026-06-10 09:44:26.123,NIFTY2661623600PE,23600.0000,PUT,320.2000,-0.6765,0.1575,-11.2441,10.7557,0.0008
2026-06-10 09:44:31.324,NIFTY2661623250CE,23250.0000,CALL,255.7000,0.6133,0.1548,-17.2874,11.4603,0.0008
2026-06-10 09:44:31.324,NIFTY2661623250PE,23250.0000,PUT,136.0500,-0.3916,0.1625,-13.9195,11.5012,0.0008
2026-06-10 09:44:31.324,NIFTY2661623200CE,23200.0000,CALL,287.7500,0.6535,0.1555,-16.9836,11.0500,0.0008
2026-06-10 09:44:31.324,NIFTY2661623200PE,23200.0000,PUT,117.9500,-0.3531,0.1633,-13.6475,11.1263,0.0008
2026-06-10 09:44:31.324,NIFTY2661623300CE,23300.0000,CALL,226.3500,0.5713,0.1547,-17.4843,11.7537,0.0008
2026-06-10 09:44:31.324,NIFTY2661623300PE,23300.0000,PUT,156.0500,-0.4314,0.1617,-14.0316,11.7680,0.0008
2026-06-10 09:44:31.324,NIFTY2661623150CE,23150.0000,CALL,321.5000,0.6920,0.1559,-16.5096,10.5337,0.0008
2026-06-10 09:44:31.324,NIFTY2661623150PE,23150.0000,PUT,102.0000,-0.3167,0.1643,-13.2625,10.6608,0.0007
2026-06-10 09:44:31.324,NIFTY2661623350CE,23350.0000,CALL,197.9000,0.5287,0.1535,-17.4047,11.9142,0.0009
2026-06-10 09:44:31.324,NIFTY2661623350PE,23350.0000,PUT,177.7000,-0.4722,0.1605,-13.9470,11.9162,0.0008
2026-06-10 09:44:31.324,NIFTY2661623100CE,23100.0000,CALL,357.1500,0.7283,0.1564,-15.9126,9.9309,0.0007
2026-06-10 09:44:31.324,NIFTY2661623100PE,23100.0000,PUT,87.6000,-0.2821,0.1652,-12.7363,10.1155,0.0007
2026-06-10 09:44:31.324,NIFTY2661623400CE,23400.0000,CALL,172.5000,0.4853,0.1531,-17.2192,11.9372,0.0009
2026-06-10 09:44:31.324,NIFTY2661623400PE,23400.0000,PUT,202.3500,-0.5137,0.1602,-13.7680,11.9382,0.0008
2026-06-10 09:44:31.324,NIFTY2661623450CE,23450.0000,CALL,148.8000,0.4418,0.1523,-16.8131,11.8180,0.0009
2026-06-10 09:44:31.324,NIFTY2661623450PE,23450.0000,PUT,228.6000,-0.5552,0.1595,-13.3765,11.8306,0.0008
2026-06-10 09:44:31.324,NIFTY2661623500CE,23500.0000,CALL,127.2000,0.3986,0.1515,-16.2247,11.5574,0.0009
2026-06-10 09:44:31.324,NIFTY2661623500PE,23500.0000,PUT,256.9000,-0.5965,0.1588,-12.8147,11.5943,0.0008
2026-06-10 09:44:31.324,NIFTY2661623550CE,23550.0000,CALL,107.7500,0.3562,0.1506,-15.4720,11.1609,0.0008
2026-06-10 09:44:31.324,NIFTY2661623550PE,23550.0000,PUT,287.8000,-0.6365,0.1585,-12.1488,11.2387,0.0008
2026-06-10 09:44:31.324,NIFTY2661623600CE,23600.0000,CALL,90.6500,0.3155,0.1500,-14.6002,10.6432,0.0008
2026-06-10 09:44:31.324,NIFTY2661623600PE,23600.0000,PUT,320.9500,-0.6749,0.1585,-11.3764,10.7780,0.0008
2026-06-10 09:44:36.514,NIFTY2661623250CE,23250.0000,CALL,254.4500,0.6123,0.1545,-17.2632,11.4681,0.0008
2026-06-10 09:44:36.514,NIFTY2661623250PE,23250.0000,PUT,136.2500,-0.3925,0.1622,-13.8945,11.5083,0.0008
2026-06-10 09:44:36.514,NIFTY2661623200CE,23200.0000,CALL,286.4000,0.6526,0.1551,-16.9583,11.0591,0.0008
2026-06-10 09:44:36.514,NIFTY2661623200PE,23200.0000,PUT,118.7500,-0.3544,0.1635,-13.6851,11.1404,0.0008
2026-06-10 09:44:36.514,NIFTY2661623300CE,23300.0000,CALL,225.1000,0.5703,0.1543,-17.4512,11.7588,0.0009
2026-06-10 09:44:36.514,NIFTY2661623300PE,23300.0000,PUT,156.4000,-0.4325,0.1614,-14.0106,11.7729,0.0008
2026-06-10 09:44:36.514,NIFTY2661623150CE,23150.0000,CALL,320.3500,0.6910,0.1558,-16.5109,10.5472,0.0008
2026-06-10 09:44:36.514,NIFTY2661623150PE,23150.0000,PUT,102.2000,-0.3175,0.1641,-13.2525,10.6716,0.0007
2026-06-10 09:44:36.514,NIFTY2661623350CE,23350.0000,CALL,197.6000,0.5274,0.1539,-17.4405,11.9162,0.0009
2026-06-10 09:44:36.514,NIFTY2661623350PE,23350.0000,PUT,178.1000,-0.4734,0.1603,-13.9206,11.9178,0.0008
2026-06-10 09:44:36.514,NIFTY2661623100CE,23100.0000,CALL,356.4000,0.7269,0.1568,-15.9646,9.9559,0.0007
2026-06-10 09:44:36.514,NIFTY2661623100PE,23100.0000,PUT,88.1500,-0.2832,0.1653,-12.7696,10.1346,0.0007
2026-06-10 09:44:36.514,NIFTY2661623400CE,23400.0000,CALL,171.5000,0.4840,0.1529,-17.1862,11.9349,0.0009
2026-06-10 09:44:36.514,NIFTY2661623400PE,23400.0000,PUT,203.1500,-0.5149,0.1603,-13.7649,11.9362,0.0008
2026-06-10 09:44:36.514,NIFTY2661623450CE,23450.0000,CALL,148.1000,0.4406,0.1523,-16.7947,11.8116,0.0009
2026-06-10 09:44:36.514,NIFTY2661623450PE,23450.0000,PUT,228.9000,-0.5566,0.1591,-13.3201,11.8241,0.0008
2026-06-10 09:44:36.514,NIFTY2661623500CE,23500.0000,CALL,126.2000,0.3971,0.1511,-16.1678,11.5451,0.0009
2026-06-10 09:44:36.514,NIFTY2661623500PE,23500.0000,PUT,257.9000,-0.5976,0.1589,-12.8095,11.5854,0.0008
2026-06-10 09:44:36.514,NIFTY2661623550CE,23550.0000,CALL,107.0000,0.3548,0.1504,-15.4264,11.1447,0.0008
2026-06-10 09:44:36.514,NIFTY2661623550PE,23550.0000,PUT,288.1500,-0.6381,0.1580,-12.0714,11.2212,0.0008
2026-06-10 09:44:36.514,NIFTY2661623600CE,23600.0000,CALL,90.2000,0.3143,0.1500,-14.5746,10.6261,0.0008
2026-06-10 09:44:36.514,NIFTY2661623600PE,23600.0000,PUT,322.1500,-0.6758,0.1588,-11.3744,10.7654,0.0008
2026-06-10 09:44:42.223,NIFTY2661623250CE,23250.0000,CALL,254.8500,0.6116,0.1550,-17.3214,11.4738,0.0008
2026-06-10 09:44:42.223,NIFTY2661623250PE,23250.0000,PUT,136.4000,-0.3928,0.1621,-13.8958,11.5107,0.0008
2026-06-10 09:44:42.223,NIFTY2661623200CE,23200.0000,CALL,286.2500,0.6522,0.1552,-16.9718,11.0637,0.0008
2026-06-10 09:44:42.223,NIFTY2661623200PE,23200.0000,PUT,118.4500,-0.3544,0.1631,-13.6479,11.1400,0.0008
2026-06-10 09:44:42.223,NIFTY2661623300CE,23300.0000,CALL,224.5000,0.5700,0.1540,-17.4205,11.7597,0.0009
2026-06-10 09:44:42.223,NIFTY2661623300PE,23300.0000,PUT,156.7000,-0.4328,0.1615,-14.0219,11.7746,0.0008
2026-06-10 09:44:42.223,NIFTY2661623150CE,23150.0000,CALL,319.9000,0.6909,0.1556,-16.4981,10.5489,0.0008
2026-06-10 09:44:42.223,NIFTY2661623150PE,23150.0000,PUT,102.3000,-0.3178,0.1640,-13.2540,10.6752,0.0007
2026-06-10 09:44:42.223,NIFTY2661623350CE,23350.0000,CALL,197.2500,0.5271,0.1538,-17.4282,11.9167,0.0009
2026-06-10 09:44:42.223,NIFTY2661623350PE,23350.0000,PUT,178.1000,-0.4737,0.1601,-13.9041,11.9182,0.0008
2026-06-10 09:44:42.223,NIFTY2661623100CE,23100.0000,CALL,356.0000,0.7268,0.1566,-15.9582,9.9584,0.0007
2026-06-10 09:44:42.223,NIFTY2661623100PE,23100.0000,PUT,88.4500,-0.2837,0.1655,-12.7942,10.1427,0.0007
2026-06-10 09:44:42.223,NIFTY2661623400CE,23400.0000,CALL,170.7500,0.4836,0.1524,-17.1373,11.9342,0.0009
2026-06-10 09:44:42.223,NIFTY2661623400PE,23400.0000,PUT,203.3500,-0.5152,0.1603,-13.7622,11.9356,0.0008
2026-06-10 09:44:42.223,NIFTY2661623450CE,23450.0000,CALL,147.5000,0.4400,0.1519,-16.7542,11.8091,0.0009
2026-06-10 09:44:42.223,NIFTY2661623450PE,23450.0000,PUT,229.8500,-0.5567,0.1597,-13.3795,11.8236,0.0008
2026-06-10 09:44:42.223,NIFTY2661623500CE,23500.0000,CALL,126.5000,0.3971,0.1515,-16.2049,11.5444,0.0009
2026-06-10 09:44:42.223,NIFTY2661623500PE,23500.0000,PUT,258.0500,-0.5979,0.1588,-12.7966,11.5825,0.0008
2026-06-10 09:44:42.223,NIFTY2661623550CE,23550.0000,CALL,106.9000,0.3545,0.1505,-15.4243,11.1412,0.0008
2026-06-10 09:44:42.223,NIFTY2661623550PE,23550.0000,PUT,288.9500,-0.6380,0.1585,-12.1185,11.2222,0.0008
2026-06-10 09:44:42.223,NIFTY2661623600CE,23600.0000,CALL,89.9500,0.3139,0.1499,-14.5539,10.6193,0.0008
2026-06-10 09:44:42.223,NIFTY2661623600PE,23600.0000,PUT,322.2500,-0.6763,0.1586,-11.3495,10.7587,0.0008
2026-06-10 09:44:47.889,NIFTY2661623250CE,23250.0000,CALL,255.3000,0.6125,0.1549,-17.3051,11.4670,0.0008
2026-06-10 09:44:47.889,NIFTY2661623250PE,23250.0000,PUT,136.5000,-0.3923,0.1626,-13.9323,11.5070,0.0008
2026-06-10 09:44:47.889,NIFTY2661623200CE,23200.0000,CALL,286.4000,0.6534,0.1548,-16.9208,11.0508,0.0008
2026-06-10 09:44:47.889,NIFTY2661623200PE,23200.0000,PUT,118.6500,-0.3541,0.1636,-13.6894,11.1367,0.0008
2026-06-10 09:44:47.889,NIFTY2661623300CE,23300.0000,CALL,224.8000,0.5709,0.1538,-17.3987,11.7554,0.0009
2026-06-10 09:44:47.889,NIFTY2661623300PE,23300.0000,PUT,156.9000,-0.4322,0.1621,-14.0717,11.7721,0.0008
2026-06-10 09:44:47.889,NIFTY2661623150CE,23150.0000,CALL,319.8000,0.6924,0.1549,-16.4129,10.5268,0.0008
2026-06-10 09:44:47.889,NIFTY2661623150PE,23150.0000,PUT,102.5500,-0.3176,0.1646,-13.2977,10.6731,0.0007
2026-06-10 09:44:47.889,NIFTY2661623350CE,23350.0000,CALL,197.2000,0.5280,0.1533,-17.3843,11.9154,0.0009
2026-06-10 09:44:47.889,NIFTY2661623350PE,23350.0000,PUT,178.8000,-0.4730,0.1611,-14.0013,11.9174,0.0008
2026-06-10 09:44:47.889,NIFTY2661623100CE,23100.0000,CALL,355.9500,0.7284,0.1559,-15.8659,9.9297,0.0007
2026-06-10 09:44:47.889,NIFTY2661623100PE,23100.0000,PUT,88.1500,-0.2830,0.1655,-12.7789,10.1314,0.0007
2026-06-10 09:44:47.889,NIFTY2661623400CE,23400.0000,CALL,171.2000,0.4844,0.1524,-17.1418,11.9357,0.0009
2026-06-10 09:44:47.889,NIFTY2661623400PE,23400.0000,PUT,203.2500,-0.5144,0.1606,-13.7999,11.9370,0.0008
2026-06-10 09:44:47.889,NIFTY2661623450CE,23450.0000,CALL,147.9500,0.4409,0.1519,-16.7657,11.8134,0.0009
2026-06-10 09:44:47.889,NIFTY2661623450PE,23450.0000,PUT,229.5000,-0.5558,0.1599,-13.4032,11.8276,0.0008
2026-06-10 09:44:47.889,NIFTY2661623500CE,23500.0000,CALL,125.9000,0.3973,0.1507,-16.1271,11.5465,0.0009
2026-06-10 09:44:47.889,NIFTY2661623500PE,23500.0000,PUT,258.4500,-0.5966,0.1597,-12.8960,11.5926,0.0008
2026-06-10 09:44:47.889,NIFTY2661623550CE,23550.0000,CALL,107.1500,0.3552,0.1504,-15.4304,11.1496,0.0008
2026-06-10 09:44:47.889,NIFTY2661623550PE,23550.0000,PUT,288.5000,-0.6371,0.1586,-12.1478,11.2319,0.0008
2026-06-10 09:44:47.889,NIFTY2661623600CE,23600.0000,CALL,90.2000,0.3146,0.1498,-14.5659,10.6298,0.0008
2026-06-10 09:44:47.889,NIFTY2661623600PE,23600.0000,PUT,321.9500,-0.6752,0.1589,-11.4020,10.7737,0.0008
2026-06-10 09:44:53.358,NIFTY2661623250CE,23250.0000,CALL,255.2000,0.6132,0.1545,-17.2643,11.4612,0.0008
2026-06-10 09:44:53.358,NIFTY2661623250PE,23250.0000,PUT,136.6000,-0.3921,0.1628,-13.9570,11.5051,0.0008
2026-06-10 09:44:53.358,NIFTY2661623200CE,23200.0000,CALL,286.2500,0.6542,0.1543,-16.8693,11.0410,0.0008
2026-06-10 09:44:53.358,NIFTY2661623200PE,23200.0000,PUT,118.8000,-0.3539,0.1639,-13.7166,11.1351,0.0008
2026-06-10 09:44:53.358,NIFTY2661623300CE,23300.0000,CALL,224.8000,0.5715,0.1535,-17.3713,11.7526,0.0009
2026-06-10 09:44:53.358,NIFTY2661623300PE,23300.0000,PUT,156.9500,-0.4319,0.1623,-14.0951,11.7705,0.0008
2026-06-10 09:44:53.358,NIFTY2661623150CE,23150.0000,CALL,319.8000,0.6932,0.1546,-16.3690,10.5147,0.0008
2026-06-10 09:44:53.358,NIFTY2661623150PE,23150.0000,PUT,102.4500,-0.3173,0.1646,-13.2992,10.6687,0.0007
2026-06-10 09:44:53.358,NIFTY2661623350CE,23350.0000,CALL,197.3000,0.5285,0.1532,-17.3696,11.9146,0.0009
2026-06-10 09:44:53.358,NIFTY2661623350PE,23350.0000,PUT,178.8500,-0.4726,0.1614,-14.0281,11.9168,0.0008
2026-06-10 09:44:53.358,NIFTY2661623100CE,23100.0000,CALL,355.6500,0.7296,0.1552,-15.7830,9.9066,0.0007
2026-06-10 09:44:53.358,NIFTY2661623100PE,23100.0000,PUT,88.8500,-0.2836,0.1663,-12.8617,10.1415,0.0007
2026-06-10 09:44:53.358,NIFTY2661623400CE,23400.0000,CALL,171.6500,0.4850,0.1525,-17.1602,11.9365,0.0009
2026-06-10 09:44:53.358,NIFTY2661623400PE,23400.0000,PUT,203.3000,-0.5139,0.1609,-13.8307,11.9378,0.0008
2026-06-10 09:44:53.358,NIFTY2661623450CE,23450.0000,CALL,147.0000,0.4409,0.1509,-16.6672,11.8138,0.0009
2026-06-10 09:44:53.358,NIFTY2661623450PE,23450.0000,PUT,230.4500,-0.5550,0.1609,-13.5165,11.8315,0.0008
2026-06-10 09:44:53.358,NIFTY2661623500CE,23500.0000,CALL,125.9000,0.3976,0.1505,-16.1139,11.5494,0.0009
2026-06-10 09:44:53.358,NIFTY2661623500PE,23500.0000,PUT,258.4000,-0.5960,0.1599,-12.9278,11.5973,0.0008
2026-06-10 09:44:53.358,NIFTY2661623550CE,23550.0000,CALL,107.1000,0.3555,0.1502,-15.4147,11.1525,0.0008
2026-06-10 09:44:53.358,NIFTY2661623550PE,23550.0000,PUT,289.2000,-0.6359,0.1596,-12.2579,11.2452,0.0008
2026-06-10 09:44:53.358,NIFTY2661623600CE,23600.0000,CALL,90.2000,0.3148,0.1497,-14.5572,10.6336,0.0008
2026-06-10 09:44:53.358,NIFTY2661623600PE,23600.0000,PUT,321.9500,-0.6744,0.1593,-11.4506,10.7846,0.0008
2026-06-10 09:44:58.549,NIFTY2661623250CE,23250.0000,CALL,255.5000,0.6139,0.1544,-17.2435,11.4549,0.0008
2026-06-10 09:44:58.549,NIFTY2661623250PE,23250.0000,PUT,136.7000,-0.3916,0.1632,-13.9890,11.5021,0.0008
2026-06-10 09:44:58.549,NIFTY2661623200CE,23200.0000,CALL,287.4500,0.6543,0.1549,-16.9251,11.0403,0.0008
2026-06-10 09:44:58.549,NIFTY2661623200PE,23200.0000,PUT,118.7500,-0.3535,0.1641,-13.7316,11.1305,0.0008
2026-06-10 09:44:58.549,NIFTY2661623300CE,23300.0000,CALL,225.7500,0.5720,0.1539,-17.4114,11.7503,0.0009
2026-06-10 09:44:58.549,NIFTY2661623300PE,23300.0000,PUT,156.8000,-0.4313,0.1625,-14.1102,11.7679,0.0008
2026-06-10 09:44:58.549,NIFTY2661623150CE,23150.0000,CALL,321.1000,0.6931,0.1553,-16.4341,10.5177,0.0008
2026-06-10 09:44:58.549,NIFTY2661623150PE,23150.0000,PUT,102.3000,-0.3168,0.1647,-13.3009,10.6622,0.0007
2026-06-10 09:44:58.549,NIFTY2661623350CE,23350.0000,CALL,197.6000,0.5292,0.1531,-17.3608,11.9135,0.0009
2026-06-10 09:44:58.549,NIFTY2661623350PE,23350.0000,PUT,178.7000,-0.4719,0.1616,-14.0484,11.9159,0.0008
2026-06-10 09:44:58.549,NIFTY2661623100CE,23100.0000,CALL,356.8500,0.7294,0.1558,-15.8389,9.9109,0.0007
2026-06-10 09:44:58.549,NIFTY2661623100PE,23100.0000,PUT,88.3000,-0.2827,0.1660,-12.8175,10.1263,0.0007
2026-06-10 09:44:58.549,NIFTY2661623400CE,23400.0000,CALL,171.8500,0.4856,0.1524,-17.1489,11.9377,0.0009
2026-06-10 09:44:58.549,NIFTY2661623400PE,23400.0000,PUT,203.3000,-0.5131,0.1612,-13.8693,11.9390,0.0008
2026-06-10 09:44:58.549,NIFTY2661623450CE,23450.0000,CALL,148.2500,0.4419,0.1517,-16.7523,11.8187,0.0009
2026-06-10 09:44:58.549,NIFTY2661623450PE,23450.0000,PUT,229.4500,-0.5545,0.1604,-13.4753,11.8339,0.0008
2026-06-10 09:44:58.549,NIFTY2661623500CE,23500.0000,CALL,126.3500,0.3984,0.1506,-16.1360,11.5557,0.0009
2026-06-10 09:44:58.549,NIFTY2661623500PE,23500.0000,PUT,258.4000,-0.5951,0.1603,-12.9805,11.6042,0.0008
2026-06-10 09:44:58.549,NIFTY2661623550CE,23550.0000,CALL,107.5000,0.3563,0.1503,-15.4385,11.1613,0.0008
2026-06-10 09:44:58.549,NIFTY2661623550PE,23550.0000,PUT,288.6000,-0.6353,0.1595,-12.2609,11.2514,0.0008
2026-06-10 09:44:58.549,NIFTY2661623600CE,23600.0000,CALL,90.1500,0.3151,0.1494,-14.5391,10.6382,0.0008
2026-06-10 09:44:58.549,NIFTY2661623600PE,23600.0000,PUT,322.0000,-0.6732,0.1598,-11.5263,10.8009,0.0008
2026-06-10 09:45:03.733,NIFTY2661623250CE,23250.0000,CALL,257.0000,0.6125,0.1559,-17.4036,11.4672,0.0008
2026-06-10 09:45:03.733,NIFTY2661623250PE,23250.0000,PUT,135.7500,-0.3914,0.1622,-13.8920,11.5001,0.0008
2026-06-10 09:45:03.733,NIFTY2661623200CE,23200.0000,CALL,289.0000,0.6524,0.1566,-17.1021,11.0626,0.0008
2026-06-10 09:45:03.733,NIFTY2661623200PE,23200.0000,PUT,117.9000,-0.3531,0.1632,-13.6418,11.1262,0.0008
2026-06-10 09:45:03.733,NIFTY2661623300CE,23300.0000,CALL,227.0000,0.5711,0.1552,-17.5414,11.7552,0.0008
2026-06-10 09:45:03.733,NIFTY2661623300PE,23300.0000,PUT,155.6000,-0.4313,0.1613,-13.9920,11.7675,0.0008
2026-06-10 09:45:03.733,NIFTY2661623150CE,23150.0000,CALL,323.0000,0.6904,0.1574,-16.6618,10.5577,0.0007
2026-06-10 09:45:03.733,NIFTY2661623150PE,23150.0000,PUT,101.7500,-0.3165,0.1641,-13.2372,10.6577,0.0007
2026-06-10 09:45:03.733,NIFTY2661623350CE,23350.0000,CALL,199.0500,0.5286,0.1545,-17.5022,11.9146,0.0009
2026-06-10 09:45:03.733,NIFTY2661623350PE,23350.0000,PUT,177.5500,-0.4722,0.1604,-13.9325,11.9162,0.0008
2026-06-10 09:45:03.733,NIFTY2661623100CE,23100.0000,CALL,359.1000,0.7258,0.1584,-16.1266,9.9761,0.0007
2026-06-10 09:45:03.733,NIFTY2661623100PE,23100.0000,PUT,87.7500,-0.2823,0.1653,-12.7513,10.1187,0.0007
2026-06-10 09:45:03.733,NIFTY2661623400CE,23400.0000,CALL,172.8500,0.4853,0.1534,-17.2503,11.9371,0.0009
2026-06-10 09:45:03.733,NIFTY2661623400PE,23400.0000,PUT,201.4000,-0.5138,0.1594,-13.6860,11.9380,0.0008
2026-06-10 09:45:03.733,NIFTY2661623450CE,23450.0000,CALL,149.4500,0.4420,0.1529,-16.8709,11.8189,0.0009
2026-06-10 09:45:03.733,NIFTY2661623450PE,23450.0000,PUT,227.5000,-0.5556,0.1586,-13.2786,11.8289,0.0008
2026-06-10 09:45:03.733,NIFTY2661623500CE,23500.0000,CALL,127.8000,0.3990,0.1520,-16.2808,11.5599,0.0008
2026-06-10 09:45:03.733,NIFTY2661623500PE,23500.0000,PUT,256.0000,-0.5970,0.1580,-12.7296,11.5901,0.0008
2026-06-10 09:45:03.733,NIFTY2661623550CE,23550.0000,CALL,108.5000,0.3568,0.1513,-15.5470,11.1677,0.0008
2026-06-10 09:45:03.733,NIFTY2661623550PE,23550.0000,PUT,287.3000,-0.6370,0.1581,-12.0964,11.2339,0.0008
2026-06-10 09:45:03.733,NIFTY2661623600CE,23600.0000,CALL,91.4000,0.3163,0.1507,-14.6817,10.6548,0.0008
2026-06-10 09:45:03.733,NIFTY2661623600PE,23600.0000,PUT,320.0000,-0.6759,0.1576,-11.2719,10.7640,0.0008
2026-06-10 09:45:09.092,NIFTY2661623250CE,23250.0000,CALL,258.0000,0.6136,0.1560,-17.4058,11.4582,0.0008
2026-06-10 09:45:09.092,NIFTY2661623250PE,23250.0000,PUT,135.4500,-0.3904,0.1624,-13.9080,11.4925,0.0008
2026-06-10 09:45:09.092,NIFTY2661623200CE,23200.0000,CALL,289.9500,0.6535,0.1566,-17.0905,11.0498,0.0008
2026-06-10 09:45:09.092,NIFTY2661623200PE,23200.0000,PUT,117.5000,-0.3521,0.1633,-13.6405,11.1153,0.0008
2026-06-10 09:45:09.092,NIFTY2661623300CE,23300.0000,CALL,227.8000,0.5723,0.1552,-17.5365,11.7492,0.0008
